OSHPD_ID,FACILITY_NAME,LICENSE_NUM,FACILITY_LEVEL_DESC,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,COUNTY_CODE,COUNTY_NAME,ER_SERVICE_LEVEL_DESC,TOTAL_NUMBER_BEDS,FACILITY_STATUS_DESC,FACILITY_STATUS_DATE,LICENSE_TYPE_DESC,LICENSE_CATEGORY_DESC,LATITUDE,LONGITUDE
406190803,"LEGACY COMFORT CARE HOSPICE, INC.",550004021,Parent Facility,20944 Sherman Way,Canoga Park,91303,19,Los Angeles,Not Applicable,,Open,2017-11-16,Home Health Agency/Hospice,Hospice,34.20074770,-118.59003720
406190804,EVEREST HOSPICE INC.,550003441,Parent Facility,6047 Tampa Ave,Tarzana,91356,19,Los Angeles,Not Applicable,,Open,2018-02-22,Home Health Agency/Hospice,Hospice,34.18081430,-118.55376220
406190805,"MIRACLE HOSPICE CARE, INC.",550004020,Parent Facility,16250 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,,Open,2017-10-23,Home Health Agency/Hospice,Hospice,34.15658460,-118.48730650
406190807,"HEALTHELECT CARE, INC.",550004193,Parent Facility,6742 VAN NUYS BLVD,VAN NUYS,91405,19,Los Angeles,Not Applicable,,Open,2019-12-23,Home Health Agency/Hospice,Home Health Agency,34.19344540,-118.44841670
406190808,"ADVANCE SPECIALTY CARE NORTH, INC.",550004207,Parent Facility,17315 STUDEBAKER RD,CERRITOS,90703,19,Los Angeles,Not Applicable,,Open,2022-02-08,Home Health Agency/Hospice,Home Health Agency,33.87331960,-118.10032570
406190809,MY FAMILIES HEALTHCARE,550008894,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Not Applicable,,Open,2025-01-04,Home Health Agency/Hospice,Home Health Agency,34.18594170,-118.45051920
406190810,ANGELIC HOME HEALTH CARE LLC,550004204,Parent Facility,22141 VENTURA BLVD,WOODLAND HILLS,91364,19,Los Angeles,Not Applicable,,Open,2022-03-16,Home Health Agency/Hospice,Home Health Agency,34.16894010,-118.60945310
406190812,DELIGHT HOME HEALTH CARE,550004213,Parent Facility,14435 HAMLIN ST,VAN NUYS,91401,19,Los Angeles,Not Applicable,,Open,2018-03-03,Home Health Agency/Hospice,Home Health Agency,34.18898670,-118.44771800
406190813,"REVIVE HOME HEALTH AGENCY, INC.",550004215,Parent Facility,11484 Burbank Blvd,North Hollywood,91601,19,Los Angeles,Not Applicable,,Open,2018-04-02,Home Health Agency/Hospice,Home Health Agency,34.17201040,-118.38179780
406190814,"VANGUARD HOSPICE, INC.",550004019,Parent Facility,539 N GLENOAKS BLVD,BURBANK,91502,19,Los Angeles,Not Applicable,,Open,2021-10-23,Home Health Agency/Hospice,Hospice,34.18622620,-118.31108050
406190815,"CARING HEARTS HOSPICE AND PALLIATIVE CARE, INC.",550004018,Parent Facility,6454 Van Nuys Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,2020-10-01,Home Health Agency/Hospice,Hospice,34.18787360,-118.44819410
406190816,"VISTA HOME HEALTH CARE, INC.",550004017,Parent Facility,7200 VINELAND AVE,SUN VALLEY,91352,19,Los Angeles,Not Applicable,,Open,2017-10-23,Home Health Agency/Hospice,Home Health Agency,34.20164820,-118.36988160
406190817,SAINT JOHN HOSPICE,550004016,Parent Facility,4221 WILSHIRE BLVD,LOS ANGELES,90010,19,Los Angeles,Not Applicable,,Open,2021-11-16,Home Health Agency/Hospice,Hospice,34.06224340,-118.32086210
406190818,"OASIS HOME HEALTH CARE, INC.",550004037,Parent Facility,7502 FOOTHILL BLVD,TUJUNGA,91042,19,Los Angeles,Not Applicable,,Open,2017-11-08,Home Health Agency/Hospice,Home Health Agency,34.25275370,-118.29605470
406190820,"ST. MARCOS HOME & PALLIATIVE CARE, INC.",550004202,Parent Facility,401 N Brand Blvd,Glendale,91203,19,Los Angeles,Not Applicable,,Open,2019-06-04,Home Health Agency/Hospice,Home Health Agency,34.15196340,-118.25549460
406190821,"SOPHIA HOME HEALTH CARE, INC.",550004203,Parent Facility,1004 E Broadway,Glendale,91205,19,Los Angeles,Not Applicable,,Open,2021-03-16,Home Health Agency/Hospice,Home Health Agency,34.14614190,-118.24269510
406190822,"ANGELUS HOSPICE CARE, INC.",550002752,Parent Facility,14126 Sherman Way,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,2018-01-05,Home Health Agency/Hospice,Hospice,34.20065760,-118.44097020
406190823,"EXCELL HOSPICE CARE, INC.",550003725,Parent Facility,150 E Olive Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2021-06-10,Home Health Agency/Hospice,Hospice,34.18036660,-118.30857670
406190824,"VIRTUE HOSPICE AND PALLIATIVE CARE, INC.",550004045,Parent Facility,15720 VENTURA BLVD,ENCINO,91436,19,Los Angeles,Not Applicable,,Open,2021-11-27,Home Health Agency/Hospice,Hospice,34.15503220,-118.47589140
406190825,"HOSPICE MINISTRY, INC.",550003471,Parent Facility,281 E Workman St,Covina,91723,19,Los Angeles,Not Applicable,,Open,2018-03-30,Home Health Agency/Hospice,Hospice,34.07561130,-117.88587630
406190826,PEOPLE'S CHOICE HOME HEALTH CARE INC,550008976,Parent Facility,5301 LAUREL CANYON BLVD,VALLEY VILLAGE,91607,19,Los Angeles,Not Applicable,,Open,2024-02-28,Home Health Agency/Hospice,Home Health Agency,34.16683670,-118.39700980
406190827,"LS HOME HEALTH CARE, INC",550008987,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Not Applicable,,Open,2024-03-01,Home Health Agency/Hospice,Home Health Agency,34.18594170,-118.45051920
406190828,TOGETHER WE CARE HEALTHCARE,550009001,Parent Facility,14531 HAMLIN ST,VAN NUYS,91411,19,Los Angeles,Not Applicable,,Open,2024-03-01,Home Health Agency/Hospice,Home Health Agency,34.18898450,-118.44988150
406190829,"MERCY HOME HEALTH CARE SERVICES, INC.",550009012,Parent Facility,14545 FRIAR ST,VAN NUYS,91411,19,Los Angeles,Not Applicable,,Open,2024-03-01,Home Health Agency/Hospice,Home Health Agency,34.18594170,-118.45051920
406190834,"CENTRAL HOSPICE, INC.",550004186,Parent Facility,1110 Sonora Ave,Glendale,91201,19,Los Angeles,Not Applicable,,Open,2019-04-15,Home Health Agency/Hospice,Hospice,34.16862930,-118.28502540
406190835,EVEN HOSPICE,550004187,Parent Facility,13749 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,2018-01-01,Home Health Agency/Hospice,Hospice,34.18683000,-118.43296000
406190837,MOUNT OLIVES HOSPICE,550004052,Parent Facility,22030 SHERMAN WAY,CANOGA PARK,91303,19,Los Angeles,Not Applicable,,Open,2021-08-21,Home Health Agency/Hospice,Hospice,34.20079220,-118.60716840
406190838,"L & R HOME HEALTH, INC.",550004230,Parent Facility,224 E OLIVE AVE,BURBANK,91502,19,Los Angeles,Not Applicable,,Open,2019-09-05,Home Health Agency/Hospice,Home Health Agency,34.18115040,-118.30820480
406190839,"ST. JOSEPH HOME HEALTH CARE, INC.",550004219,Parent Facility,353 E Angeleno Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2018-04-19,Home Health Agency/Hospice,Home Health Agency,34.18211030,-118.30588860
406190840,"KINDCARE HOME HEALTH, INC.",550004216,Parent Facility,3200 WILSHIRE BLVD,LOS ANGELES,90010,19,Los Angeles,Not Applicable,,Open,2020-10-14,Home Health Agency/Hospice,Home Health Agency,34.06145800,-118.29198560
406190841,PRESBYTERIAN INTERCOMMUNITY HOSPITAL HOME HEALTH SERVICES-PARENT,980000525,Parent Facility,15050 IMPERIAL HWY,LA MIRADA,90638,19,Los Angeles,Not Applicable,,Open,1966-06-17,Home Health Agency/Hospice,Home Health Agency,33.91620400,-118.01010560
406190843,"SIERRA HOME HEALTH, INC.",550004239,Parent Facility,4444 W RIVERSIDE DR,BURBANK,91505,19,Los Angeles,Not Applicable,,Open,2022-04-16,Home Health Agency/Hospice,Home Health Agency,34.15200430,-118.34879730
406190844,"AG HOME CARE, INC.",550004235,Parent Facility,1767 E Washington Blvd,Pasadena,91104,19,Los Angeles,Not Applicable,,Open,2018-04-28,Home Health Agency/Hospice,Home Health Agency,34.16931030,-118.11411220
406190850,"DIGNITY HOME HEALTH, INC.",550004236,Parent Facility,5300 SANTA MONICA BLVD,LOS ANGELES,90029,19,Los Angeles,Not Applicable,,Open,2019-06-18,Home Health Agency/Hospice,Home Health Agency,34.09056810,-118.30553430
406190851,"ARDEN HOSPICE CARE, INC.",550004089,Parent Facility,212 N GLENDALE AVE,GLENDALE,91206,19,Los Angeles,Not Applicable,,Open,2021-12-28,Home Health Agency/Hospice,Hospice,34.14863760,-118.24583260
406190852,"ADVANCED HOME HEALTH SERVICES, INC.",550004237,Parent Facility,12509 OXNARD ST,NORTH HOLLYWOOD,91606,19,Los Angeles,Not Applicable,,Open,2018-04-28,Home Health Agency/Hospice,Home Health Agency,34.17970970,-118.40562540
406190853,"NEW ROSE HOME HEALTH CARE, INC.",550004104,Parent Facility,4645 HOLLYWOOD BLVD,LOS ANGELES,90027,19,Los Angeles,Not Applicable,,Open,2022-11-29,Home Health Agency/Hospice,Home Health Agency,34.10059710,-118.29020290
406190854,"SAINT LUCY, INC.",550004103,Parent Facility,6749 SAN FERNANDO RD,GLENDALE,91201,19,Los Angeles,Not Applicable,,Open,2017-12-08,Home Health Agency/Hospice,Hospice,34.17116900,-118.29580420
406190855,"MEDCO HOME HEALTH CARE, INC.",550004238,Parent Facility,3200 WILSHIRE BLVD,LOS ANGELES,90010,19,Los Angeles,Not Applicable,,Open,2022-10-13,Home Health Agency/Hospice,Home Health Agency,34.06145800,-118.29198560
406190857,"UNITEDCARE HOSPICE, INC.",550004097,Parent Facility,11080 ARTESIA BLVD,CERRITOS,90703,19,Los Angeles,Not Applicable,,Open,2017-11-13,Home Health Agency/Hospice,Hospice,33.87134930,-118.09761550
406190859,"FELICITY HOSPICE SERVICES,  INC.",550004096,Parent Facility,303 N GLENOAKS BLVD,BURBANK,91502,19,Los Angeles,Not Applicable,,Open,2017-12-18,Home Health Agency/Hospice,Hospice,34.18456600,-118.30872090
406190860,HARBOR HOSPICE OF LOS ANGELES LP,550004226,Parent Facility,6320 CANOGA AVE,WOODLAND HILLS,91367,19,Los Angeles,Not Applicable,,Open,2018-04-26,Home Health Agency/Hospice,Hospice,34.18511390,-118.59616440
406190861,"SERENE HOSPICE, LLC",550004051,Parent Facility,20953 DEVONSHIRE ST,CHATSWORTH,91311,19,Los Angeles,Not Applicable,,Open,2021-12-15,Home Health Agency/Hospice,Hospice,34.25771620,-118.59051220
406190862,"ETERNITY HOSPICE, INC.",550004223,Parent Facility,14549 ARCHWOOD ST,VAN NUYS,91405,19,Los Angeles,Not Applicable,,Open,2018-04-06,Home Health Agency/Hospice,Hospice,34.19309990,-118.45060410
406190863,DIAMOND HOSPICE SERVICES INC,550004222,Parent Facility,18411 Crenshaw Blvd,Torrance,90504,19,Los Angeles,Not Applicable,,Open,2019-11-06,Home Health Agency/Hospice,Hospice,33.86329880,-118.32706610
406190864,ADVOCATE HOME HEALTH,550004228,Parent Facility,16102 HART ST,VAN NUYS,91406,19,Los Angeles,Not Applicable,,Open,2018-04-20,Home Health Agency/Hospice,Home Health Agency,34.19729950,-118.48413810
406190865,"MINDBODY HOSPICE, INC,",550004073,Parent Facility,30101 Agoura Ct,Agoura Hills,91301,19,Los Angeles,Not Applicable,,Open,2017-12-08,Home Health Agency/Hospice,Hospice,34.14648900,-118.77818980
406190868,"EPIONE HOSPICE, INC.",550004077,Parent Facility,21151 S Western Ave,Torrance,90501,19,Los Angeles,Not Applicable,,Open,2020-03-07,Home Health Agency/Hospice,Hospice,33.83696360,-118.30997000
406190869,"COMFORTING HOME HOSPICE, INC.",550004085,Parent Facility,611 S Catalina St,Los Angeles,90005,19,Los Angeles,Not Applicable,,Open,2017-08-01,Home Health Agency/Hospice,Hospice,34.06316210,-118.29573570
406190870,"NNN HOSPICE, INC.",550004075,Parent Facility,8001 Laurel Canyon Blvd,North Hollywood,91605,19,Los Angeles,Not Applicable,,Open,2017-11-29,Home Health Agency/Hospice,Hospice,34.21622510,-118.39706090
406190871,"INTEGRITY HOSPICE CARE SERVICES, INC",550003472,Parent Facility,20832 Roscoe Blvd,Winnetka,91306,19,Los Angeles,Not Applicable,,Open,2018-01-01,Home Health Agency/Hospice,Hospice,34.21965720,-118.58749740
406190873,"VALENCIA HOME HEALTH CARE, LLC",550004088,Parent Facility,18333 DOLAN WAY,CANYON COUNTRY,91387,19,Los Angeles,Not Applicable,,Open,2017-12-27,Home Health Agency/Hospice,Home Health Agency,34.41982720,-118.45312190
406190874,"ODESSA HOSPICE AND PALLIATIVE CARE, INC.",550003587,Parent Facility,269 W Alameda Ave,Burbank,91502,19,Los Angeles,Not Applicable,,Open,2018-01-01,Home Health Agency/Hospice,Hospice,34.16737010,-118.30765940
406190876,"CARE CONNECTION HOME HEALTH AGENCY, INC.",550004083,Parent Facility,19231 VICTORY BLVD,RESEDA,91335,19,Los Angeles,Not Applicable,,Open,2017-12-15,Home Health Agency/Hospice,Home Health Agency,34.18727830,-118.55248540
406190878,"MERAKI HOME HEALTH CARE, INC.",550004217,Parent Facility,600 W BROADWAY,GLENDALE,91204,19,Los Angeles,Not Applicable,,Open,2020-03-22,Home Health Agency/Hospice,Home Health Agency,34.14659680,-118.26662520
406190879,"ON TIME HEALTH CARE, INC.",550004076,Parent Facility,126 S JACKSON ST,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2017-12-06,Home Health Agency/Hospice,Home Health Agency,34.14535460,-118.24976950
406190881,"DIVINE MERCY HOME HEALTH CARE, INC.",550004074,Parent Facility,805 E BROADWAY,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2017-12-22,Home Health Agency/Hospice,Home Health Agency,34.14647050,-118.24531690
406190882,HONEST HOSPICE,550004038,Parent Facility,8622 RESEDA BLVD.,NORTHRIDGE,91324,19,Los Angeles,Not Applicable,,Open,2017-12-01,Home Health Agency/Hospice,Hospice,34.22717600,-118.53559700
406190883,"SO CAL HOSPICE CARE, INC.",550003840,Parent Facility,11507 OXNARD ST,NORTH HOLLYWOOD,91606,19,Los Angeles,Not Applicable,,Open,2018-01-01,Home Health Agency/Hospice,Hospice,34.17963250,-118.38259340
406190884,RELIEVE CARE HOSPICE INC.,550003717,Parent Facility,401 N Brand Blvd,Glendale,91203,19,Los Angeles,Not Applicable,,Open,2020-05-19,Home Health Agency/Hospice,Hospice,34.15196340,-118.25549460
406190887,"ICARE HOME HEALTH SERVICES, INC.",550004056,Parent Facility,17620 SHERMAN WAY,VAN NUYS,91406,19,Los Angeles,Not Applicable,,Open,2017-10-31,Home Health Agency/Hospice,Home Health Agency,34.20086090,-118.51714030
406190889,"PALLLIATIVE CARE PROVIDER SOCAL, INC.",550003860,Parent Facility,13615 Victory Blvd,Van Nuys,91401,19,Los Angeles,Not Applicable,,Open,2018-01-01,Home Health Agency/Hospice,Hospice,34.18686230,-118.42936800
406190890,"INSTANT CARE HOSPICE, INC.",550003625,Parent Facility,6850 SEPULVEDA BLVD,VAN NUYS,91405,19,Los Angeles,Not Applicable,,Open,2019-02-19,Home Health Agency/Hospice,Hospice,34.19510270,-118.46554700
406190892,"ANGEL CARE HOSPICE OF ARCADIA, INC.",550003512,Parent Facility,4115 E Live Oak Ave,Arcadia,91006,19,Los Angeles,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.10999560,-118.01435420
406190893,"LA CRESCENTA HOSPICE CARE, CORP.",550003523,Parent Facility,3130 FOOTHILL BLVD,LA CRESCENTA,91214,19,Los Angeles,Not Applicable,,Open,2018-05-24,Home Health Agency/Hospice,Hospice,34.22853220,-118.24768280
406190895,"QUIETUDE HOSPICE CARE, INC.",550004289,Parent Facility,6047 Tampa Ave,Tarzana,91356,19,Los Angeles,Not Applicable,,Open,2022-06-14,Home Health Agency/Hospice,Hospice,34.18081430,-118.55376220
406190897,"AMERIA HOSPICE CARE, INC.",550004288,Parent Facility,6819 Sepulveda Blvd,Van Nuys,91405,19,Los Angeles,Not Applicable,,Open,2018-06-19,Home Health Agency/Hospice,Hospice,34.19458290,-118.46658590
406190898,"CALIFORNIA NURSING & HOME HEALTH CARE, INC.",550004269,Parent Facility,14547 TITUS ST,PANORAMA CITY,91402,19,Los Angeles,Not Applicable,,Open,2018-03-15,Home Health Agency/Hospice,Home Health Agency,34.22005450,-118.45043310
406190899,"BRIGHT DAY HOME HEALTH, INC.",550004271,Parent Facility,13746 VICTORY BLVD,VAN NUYS,91401,19,Los Angeles,Not Applicable,,Open,2018-06-15,Home Health Agency/Hospice,Home Health Agency,34.18639180,-118.43273750
406190900,"LOYALTY HOSPICE CARE, INC.",550004270,Parent Facility,8619 RESEDA BLVD,NORTHRIDGE,91324,19,Los Angeles,Not Applicable,,Open,2018-06-21,Home Health Agency/Hospice,Hospice,34.22701370,-118.53645830
406190901,STARLIGHT HOME HEALTH SERVICES,550004272,Parent Facility,220 N GLENOAKS BLVD,BURBANK,91502,19,Los Angeles,Not Applicable,,Open,2024-06-16,Home Health Agency/Hospice,Home Health Agency,34.18438680,-118.30749560
406190907,"MEDIMAX HEALTHCARE, INC.",550004285,Parent Facility,18401 Burbank Blvd,Tarzana,91356,19,Los Angeles,Not Applicable,,Open,2018-06-14,Home Health Agency/Hospice,Home Health Agency,34.17206500,-118.53377670
406190909,"IDEAL PALLIATIVE AND HOSPICE CARE, INC.",550004284,Parent Facility,420 N MONTEBELLO BLVD,MONTEBELLO,90640,19,Los Angeles,Not Applicable,,Open,2020-06-26,Home Health Agency/Hospice,Hospice,34.01640520,-118.10573380
406190910,"ROYAL HOMEHEALTH CARE, INC.",550004101,Parent Facility,14328 VICTORY BLVD,VAN NUYS,91401,19,Los Angeles,Not Applicable,,Open,2018-01-08,Home Health Agency/Hospice,Home Health Agency,34.18646060,-118.44526540
406190911,"ENCINO HOME HEALTH CARE, INC.",550004090,Parent Facility,18000 Ventura Blvd,Encino,91316,19,Los Angeles,Not Applicable,,Open,2018-01-09,Home Health Agency/Hospice,Home Health Agency,34.16428360,-118.52489380
406190913,"DEDICATED HOME HEALTH SERVICES, INC.",550004298,Parent Facility,4104 VERDUGO RD,LOS ANGELES,90065,19,Los Angeles,Not Applicable,,Open,2018-07-13,Home Health Agency/Hospice,Home Health Agency,34.12528550,-118.23127000
406190914,"GLENVIEW HOME HEALTH, INC.",550004297,Parent Facility,412 W BROADWAY,GLENDALE,91204,19,Los Angeles,Not Applicable,,Open,2018-06-07,Home Health Agency/Hospice,Home Health Agency,34.14656800,-118.26157020
406190916,CARE HOME HEALTH INC.,550004306,Parent Facility,7200 VINELAND AVE,SUN VALLEY,91352,19,Los Angeles,Not Applicable,,Open,2018-06-23,Home Health Agency/Hospice,Home Health Agency,34.20165030,-118.36984380
406190919,WISH U WELL HOME HEALTHCARE,550004275,Parent Facility,6501 FOOTHILL BLVD,LOS ANGELES,91042,19,Los Angeles,Not Applicable,,Open,2022-06-20,Home Health Agency/Hospice,Home Health Agency,34.24514380,-118.27324720
406190920,"ACTIVE HEALTH CARE, INC.",550004276,Parent Facility,8337 FOOTHILL BLVD,SUNLAND,91040,19,Los Angeles,Not Applicable,,Open,2018-06-04,Home Health Agency/Hospice,Home Health Agency,34.26027350,-118.31505350
406190922,"PANACEA HOME HEALTH SERVICES, INC.",550004273,Parent Facility,4629 Van Nuys Blvd,Sherman Oaks,91403,19,Los Angeles,Not Applicable,,Open,2022-05-19,Home Health Agency/Hospice,Home Health Agency,34.15562630,-118.44899570
406190925,MOBILE MEDICAL LA LLC,550004059,Parent Facility,6818 S LA CIENEGA BLVD,INGLEWOOD,90302,19,Los Angeles,Not Applicable,,Open,2018-06-21,Home Health Agency/Hospice,Home Health Agency,33.97641850,-118.36996680
406190937,"ED & AR HOSPICE CARE, INC.",550003431,Parent Facility,16933 PARTHENIA ST,NORTHRIDGE,91343,19,Los Angeles,Not Applicable,,Open,2024-02-19,Home Health Agency/Hospice,Hospice,34.22895950,-118.50173770
406190938,"NH HOME HEALTH CARE, INC.",550004294,Parent Facility,5300 Santa Monica Blvd,Los Angeles,90029,19,Los Angeles,Not Applicable,,Open,2018-05-19,Home Health Agency/Hospice,Home Health Agency,34.09056810,-118.30553430
406190940,"BEVERLY HEALING HOME CARE, INC.",550004241,Parent Facility,17929 VENTURA BLVD,ENCINO,91316,19,Los Angeles,Not Applicable,,Open,2018-05-14,Home Health Agency/Hospice,Home Health Agency,34.16476600,-118.52301990
406190941,NOBILIS HOME HEALTH CARE,550004250,Parent Facility,206 N JACKSON ST,GLENDALE,91206,19,Los Angeles,Not Applicable,,Open,2022-05-12,Home Health Agency/Hospice,Home Health Agency,34.14853110,-118.24976220
406190943,ARCAM HOME HEALTH CARE,550004249,Parent Facility,25115 Avenue Stanford,Valencia,91355,19,Los Angeles,Not Applicable,,Open,2018-05-11,Home Health Agency/Hospice,Home Health Agency,34.43683580,-118.57601380
406190945,T & K HOME HEALTH CARE,550004240,Parent Facility,14640 Victory Blvd,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,2018-04-20,Home Health Agency/Hospice,Home Health Agency,34.18648040,-118.45210910
406190946,"COLONIAL HOSPICE CARE, INC.",550003425,Parent Facility,224 E OLIVE AVE,BURBANK,91502,19,Los Angeles,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.18115040,-118.30820480
406190947,SAMARITAN HOME HEALTH CARE INC,550004243,Parent Facility,2600 Foothill Blvd,La Crescenta,91214,19,Los Angeles,Not Applicable,,Open,2022-04-16,Home Health Agency/Hospice,Home Health Agency,34.22093410,-118.23539340
406190948,COMFORT LIFE HOSPICE,550003432,Parent Facility,8202 FLORENCE AVE,DOWNEY,90240,19,Los Angeles,Not Applicable,,Open,2024-02-12,Home Health Agency/Hospice,Hospice,33.95165060,-118.12673760
406190949,"CATALEYA HOSPICE, INC.",550004244,Parent Facility,3151 Cahuenga Blvd W,Los Angeles,90068,19,Los Angeles,Not Applicable,,Open,2019-10-15,Home Health Agency/Hospice,Hospice,34.12759280,-118.34669710
406190986,"ARGO HOSPICE, INC.",550003583,Parent Facility,10523 BURBANK BLVD,NORTH HOLLYWOOD,91601,19,Los Angeles,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.17238280,-118.36019220
406190987,ADVANCE CARE HOME HEALTH AGENCY INC,550004245,Parent Facility,805 N CENTRAL AVE,GLENDALE,91203,19,Los Angeles,Not Applicable,,Open,2018-04-21,Home Health Agency/Hospice,Home Health Agency,34.14958670,-118.25810060
406190988,"CHARITABLE HOSPICE AND PALLIATIVE CARE, INC.",550004246,Parent Facility,14540 Hamlin St,Van Nuys,91411,19,Los Angeles,Not Applicable,,Open,2018-04-03,Home Health Agency/Hospice,Hospice,34.18844340,-118.45023450
406190989,"CHARITABLE HOME HEALTH, INC",550004247,Parent Facility,15315 MAGNOLIA BLVD,SHERMAN OAKS,91403,19,Los Angeles,Not Applicable,,Open,2022-04-16,Home Health Agency/Hospice,Home Health Agency,34.16516630,-118.46659550
406190990,AM-PM HOSPICE SERVICES,550004248,Parent Facility,1155 N. CENTRAL AVE,GLENDALE,91202,19,Los Angeles,Not Applicable,,Open,2020-07-06,Home Health Agency/Hospice,Hospice,34.16345360,-118.25713430
406190991,"MILLENNIUM HOSPICE CARE, INC.",550003568,Parent Facility,16200 Ventura Blvd,Encino,91436,19,Los Angeles,Not Applicable,,Open,2019-10-08,Home Health Agency/Hospice,Hospice,34.15625370,-118.48558180
406190997,ST. MICHAEL HOME HEALTH CARE INC.,550004266,Parent Facility,13609 VICTORY BLVD,VAN NUYS,91401,19,Los Angeles,Not Applicable,,Open,2018-06-14,Home Health Agency/Hospice,Home Health Agency,34.18686770,-118.42927910
406191000,"GMH HOME HEALTH, INC",550004205,Parent Facility,8001 LAUREL CANYON BLVD,NORTH HOLLYWOOD,91605,19,Los Angeles,Not Applicable,,Open,2018-06-06,Home Health Agency/Hospice,Home Health Agency,34.21622510,-118.39706090
406191009,"VITAL HOSPICE CARE, INC.",550003582,Parent Facility,3218 E Holt Ave,West Covina,91791,19,Los Angeles,Not Applicable,,Open,2019-05-15,Home Health Agency/Hospice,Hospice,34.07144600,-117.87662120
406191010,"FIDELIA HOSPICE, INC.",550003768,Parent Facility,4210 EAGLE ROCK BLVD,LOS ANGELES,90065,19,Los Angeles,Not Applicable,,Open,2023-01-13,Home Health Agency/Hospice,Hospice,34.12174520,-118.22470730
406191011,"PROGRESS HOME HEALTH CARE, INC.",550004257,Parent Facility,126 S. JACKSON ST,GLENDALE,91205,19,Los Angeles,Not Applicable,,Open,2018-05-12,Home Health Agency/Hospice,Home Health Agency,34.14535460,-118.24976950
406191012,"CONTINUUM CARE HOSPICE, INC.",550004264,Parent Facility,133 N Altadena Dr,Pasadena,91107,19,Los Angeles,Not Applicable,,Open,2020-01-27,Home Health Agency/Hospice,Hospice,34.14862730,-118.09879530
406191013,AARIEL HOSPICE,550004330,Parent Facility,5301 LAUREL CANYON BLVD,VALLEY VILLAGE,91607,19,Los Angeles,Not Applicable,,Open,2018-07-30,Home Health Agency/Hospice,Hospice,34.16683670,-118.39700980
406191014,MERIDIAN HOSPICE INC,550004340,Parent Facility,15315 MAGNOLIA BLVD,SHERMAN OAKS,91403,19,Los Angeles,Not Applicable,,Open,2021-12-08,Home Health Agency/Hospice,Hospice,34.16516630,-118.46659550
406191068,KAISER FOUNDATION HOSPITAL TRI CENTRAL HHA,980000534,Parent Facility,12200 BELLFLOWER BLVD,DOWNEY,90242,19,Los Angeles,Not Applicable,,Open,1978-06-28,Home Health Agency/Hospice,Home Health Agency,33.92244010,-118.12461180
406191070,COMFORT HOSPICE CARE,550003623,Parent Facility,6345 BALBOA BLVD,ENCINO,91316,19,Los Angeles,Not Applicable,,Open,2018-07-21,Home Health Agency/Hospice,Hospice,34.18631160,-118.50309210
406191102,OXFORD HEALTH CARE,980000524,Parent Facility,280 ATLANTIC AVE,LONG BEACH,90802,19,Los Angeles,Not Applicable,,Open,2018-10-02,Home Health Agency/Hospice,Home Health Agency,33.77036750,-118.18476310
406191136,BELLA TERRA HOME HEALTH,980000471,Parent Facility,391 N MAIN ST,CORONA,92880,33,Riverside,Not Applicable,,Open,2023-08-10,Home Health Agency/Hospice,Home Health Agency,33.88541540,-117.56416780
406191277,HOLY SAVER HOSPICE INC.,550003458,Parent Facility,14011 Ventura Blvd,Sherman Oaks,91423,19,Los Angeles,Not Applicable,,Open,2022-03-01,Home Health Agency/Hospice,Hospice,34.14940160,-118.43794960
406191279,"TRUE CARE HOSPICE SOUTHERN CALIFORNIA, INC.",550003377,Parent Facility,7355 TOPANGA CANYON BLVD,CANOGA PARK,91303,19,Los Angeles,Not Applicable,,Open,2017-01-01,Home Health Agency/Hospice,Hospice,34.20438970,-118.60628500
406191281,"VILLA BLANCA HOSPICE, INC.",550004260,Parent Facility,16120 Sherman Way,Van Nuys,91406,19,Los Angeles,Not Applicable,,Open,2020-01-16,Home Health Agency/Hospice,Hospice,34.20048410,-118.48450520
406191283,ACCESS HOSPICE,550004331,Parent Facility,4869 Topanga Canyon Blvd,Woodland Hills,91364,19,Los Angeles,Not Applicable,,Open,2018-07-19,Home Health Agency/Hospice,Hospice,34.15631130,-118.60610340
406191284,QUALITY CHOICE HOSPICE INC.,550004261,Parent Facility,20335 VENTURA BLVD,WOODLAND HILLS,91364,19,Los Angeles,Not Applicable,,Open,2018-01-10,Home Health Agency/Hospice,Hospice,34.16956970,-118.57627270
